shock,origin,destination,pair,base_cost,shock_cost,delta_cost,pct_increase,rerouted,disconnected,port_behind_choke
Bab_el_Mandeb,Balboa,Odessa,Balboa__Odessa,16262.262472542605,16262.262472542605,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Piraeus,Balboa__Piraeus,15066.154804256672,15066.154804256672,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Port_Klang,Balboa__Port_Klang,20381.06122764141,20381.06122764141,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Port_Said,Balboa__Port_Said,16313.539569556957,16313.539569556957,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Rotterdam,Balboa__Rotterdam,10700.924514749751,10700.924514749751,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Santos,Balboa__Santos,6281.422129225039,6281.422129225039,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Savannah,Balboa__Savannah,3305.3700945023347,3305.3700945023347,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Shanghai,Balboa__Shanghai,16207.270216106983,16207.270216106983,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Shenzhen,Balboa__Shenzhen,17474.782482211438,17474.782482211438,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Singapore,Balboa__Singapore,20048.092841540827,20048.092841540827,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,St_Petersburg,Balboa__St_Petersburg,12311.165676123186,12311.165676123186,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Stockholm,Balboa__Stockholm,11617.22350171019,11617.22350171019,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Tangier_Med,Balboa__Tangier_Med,12491.972471455858,12491.972471455858,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Tokyo,Balboa__Tokyo,14448.84689295133,14448.84689295133,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Valparaiso,Balboa__Valparaiso,4752.9284885898305,4752.9284885898305,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Vancouver,Balboa__Vancouver,6804.544860561196,6804.544860561196,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Barcelona,Bandar_Abbas__Barcelona,8955.422268487331,12607.257324770815,3651.835056283484,40.777921429050814,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Basra,Bandar_Abbas__Basra,1276.3299578046149,1276.3299578046149,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Bremerhaven,Bandar_Abbas__Bremerhaven,12690.74041359593,16342.575469879414,3651.835056283484,28.775587060083392,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Buenos_Aires,Bandar_Abbas__Buenos_Aires,16875.897241220195,16875.897241220195,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Busan,Bandar_Abbas__Busan,11943.755527982474,11943.755527982474,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Callao,Bandar_Abbas__Callao,23847.726584406344,23847.726584406344,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Cartagena,Bandar_Abbas__Cartagena,21004.668641326523,21004.668641326523,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Colombo,Bandar_Abbas__Colombo,3481.1350589368567,3481.1350589368567,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Colon,Bandar_Abbas__Colon,21427.40006122299,21427.40006122299,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Constanta,Bandar_Abbas__Constanta,8927.03102102011,12578.866077303592,3651.835056283482,40.90761024224804,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Dakar,Bandar_Abbas__Dakar,13385.035349189486,17036.870405472968,3651.835056283482,27.28296908460996,True,False,False
